,SupplierID,SupplierLocation,ShipperID,ShippingMethod,ProductID,ProductName,ProductCategory,ProductSubCategory,ProductPrice,CustomerID,CustomerSegment,DateID,Annee,Mois,Jour,id,QuantitySold,TotalAmount,DiscountAmount,NetAmount,id,StockReceived,StockSold,StockOnHand
157,2,Calderonchester,1,Ground,40,Cynthia,InvalidCategory,Headphones,872.85,1975,Bronze,18,2023.0,7.0,29.0,2010,57,49752.4,2.34,49750.1,2010,98,92,6
158,13,West Lindafurt,15,Air,13,Robert,Electronics,Mobile,847.43,2619,Silver,18,2023.0,7.0,29.0,2669,47,39829.2,93.23,39736.0,2669,237,96,141
159,1,Irwinhaven,16,Air,4,Amy,Home & Garden,Decor,364.01,2828,Bronze,18,2023.0,7.0,29.0,2885,78,28392.8,58.13,28334.7,2885,368,92,276
160,6,Port Sarahview,14,Ground,17,Elizabeth,Clothing,Shirt,840.19,2953,Bronze,18,2023.0,7.0,29.0,3014,33,27726.3,115.5,27610.8,541,225,38,187
161,6,Port Sarahview,14,Ground,17,Elizabeth,Clothing,Shirt,840.19,2953,Bronze,18,2023.0,7.0,29.0,3014,33,27726.3,115.5,27610.8,3014,360,335,25
162,11,Dennischester,10,Sea,11,Jamie,Books,Fiction,930.3,3076,Bronze,18,2023.0,7.0,29.0,3144,28,26048.4,99.19,25949.2,3144,433,387,46
163,7,West Scott,15,Air,31,Kristine,Electronics,Headphones,228.82,4029,Silver,18,2023.0,7.0,29.0,4137,16,3661.12,57.54,3603.58,4137,53,17,36
164,9,Antonioshire,10,Sea,15,Anthony,Books,Academic,693.39,4544,Gold,18,2023.0,7.0,29.0,4685,70,48537.3,17.58,48519.7,4685,432,265,167
165,8,Seanfort,3,Sea,30,Tammy,Home & Garden,Furniture,431.82,4772,Gold,18,2023.0,7.0,29.0,4921,4,1727.28,103.5,1623.78,4921,407,397,10
166,7,West Scott,12,Ground,41,NonExistentProduct,Electronics,Headphones,660.05,4773,Bronze,18,2023.0,7.0,29.0,4922,86,39653.7,32.4,39621.3,4922,143,25,118
167,19,Popeport,1,Ground,49,Robert,InvalidCategory,Mobile,847.43,4800,Gold,18,2023.0,7.0,29.0,4952,65,55082.9,5.72,55077.2,4952,436,174,262
168,12,Herreraland,2,Air,15,Anthony,Books,Academic,693.39,19,Gold,19,2022.0,2.0,9.0,19,6,4160.34,128.46,4031.88,19,295,93,202
169,12,Herreraland,2,Air,15,Anthony,Books,Academic,693.39,19,Gold,19,2022.0,2.0,9.0,19,6,4160.34,128.46,4031.88,1055,86,76,10
170,12,Herreraland,2,Air,15,Anthony,Books,Academic,693.39,19,Gold,19,2022.0,2.0,9.0,19,6,4160.34,128.46,4031.88,2986,293,104,189
171,13,West Lindafurt,17,Air,35,Michael,Toys,Dolls,46.23,487,Bronze,19,2022.0,2.0,9.0,489,76,3513.48,1.49,3511.99,489,230,147,83
172,3,South Emilyview,10,Sea,15,Anthony,Books,Academic,693.39,1044,Silver,19,2022.0,2.0,9.0,1055,89,61711.7,29.66,61682.1,19,295,93,202
173,3,South Emilyview,10,Sea,15,Anthony,Books,Academic,693.39,1044,Silver,19,2022.0,2.0,9.0,1055,89,61711.7,29.66,61682.1,1055,86,76,10
174,3,South Emilyview,10,Sea,15,Anthony,Books,Academic,693.39,1044,Silver,19,2022.0,2.0,9.0,1055,89,61711.7,29.66,61682.1,2986,293,104,189
175,19,Popeport,18,Sea,31,Kristine,Electronics,Headphones,228.82,1462,Silver,19,2022.0,2.0,9.0,1486,39,8923.98,43.94,8880.04,1486,158,130,28
176,18,South Lindatown,17,Air,36,Fred,Books,Academic,951.53,1940,Gold,19,2022.0,2.0,9.0,1974,12,11418.4,261.6,11156.8,1974,154,64,90
177,1,Irwinhaven,14,Ground,15,Anthony,Books,Academic,693.39,2925,Silver,19,2022.0,2.0,9.0,2986,32,22188.5,55.85,22132.6,19,295,93,202
178,1,Irwinhaven,14,Ground,15,Anthony,Books,Academic,693.39,2925,Silver,19,2022.0,2.0,9.0,2986,32,22188.5,55.85,22132.6,1055,86,76,10
179,1,Irwinhaven,14,Ground,15,Anthony,Books,Academic,693.39,2925,Silver,19,2022.0,2.0,9.0,2986,32,22188.5,55.85,22132.6,2986,293,104,189
180,11,Dennischester,17,Air,13,Robert,Electronics,Mobile,847.43,4339,Silver,19,2022.0,2.0,9.0,4469,85,72031.5,140.58,71891.0,4469,349,235,114
181,11,Dennischester,8,Air,11,Jamie,Books,Fiction,930.3,20,Gold,20,2023.0,4.0,25.0,20,40,37212.0,41.4,37170.6,20,356,147,209
182,19,Popeport,2,Air,22,Cynthia,Electronics,Headphones,872.85,203,Silver,20,2023.0,4.0,25.0,204,53,46261.1,51.44,46209.6,204,92,8,84
183,1,Irwinhaven,9,Sea,14,Shawn,Electronics,Headphones,461.09,305,Silver,20,2023.0,4.0,25.0,307,85,39192.6,112.87,39079.8,307,428,200,228
184,16,Lake Juanland,12,Ground,23,Marvin,Clothing,Shirt,995.13,1437,Bronze,20,2023.0,4.0,25.0,1461,19,18907.5,40.99,18866.5,1461,356,80,276
185,20,Leslieville,1,Ground,15,Anthony,Books,Academic,693.39,3683,Bronze,20,2023.0,4.0,25.0,3782,13,9014.07,147.39,8866.68,3782,53,19,34
186,6,Port Sarahview,12,Ground,16,Pamela,Electronics,Headphones,651.11,21,Bronze,21,2022.0,10.0,6.0,21,86,55995.5,127.55,55867.9,21,457,133,324
187,6,Port Sarahview,9,Sea,13,Robert,Electronics,Mobile,847.43,417,Silver,21,2022.0,10.0,6.0,419,98,83048.1,88.05,82960.1,419,434,340,94
188,20,Leslieville,6,Ground,36,Fred,Books,Academic,951.53,2185,Silver,21,2022.0,10.0,6.0,2222,50,47576.5,132.89,47443.6,2222,89,10,79
189,1,Irwinhaven,15,Air,15,Anthony,Books,Academic,693.39,2340,Silver,21,2022.0,10.0,6.0,2380,78,54084.4,21.18,54063.2,2380,322,293,29
190,3,South Emilyview,7,Ground,20,Angela,Toys,Action Figures,386.57,3077,Silver,21,2022.0,10.0,6.0,3145,70,27059.9,80.49,26979.4,3145,397,317,80
191,3,South Emilyview,15,Air,11,Jamie,Books,Fiction,930.3,1504,Bronze,21,2022.0,10.0,6.0,4999,59,54887.7,217.2,54670.5,4999,181,49,132
192,13,West Lindafurt,9,Sea,17,Elizabeth,Clothing,Shirt,840.19,22,Silver,22,2023.0,9.0,20.0,22,68,57132.9,28.23,57104.7,22,346,269,77
193,12,Herreraland,2,Air,31,Kristine,Electronics,Headphones,228.82,1684,Gold,22,2023.0,9.0,20.0,1712,89,20365.0,49.64,20315.3,1712,126,57,69
194,12,Herreraland,2,Air,31,Kristine,Electronics,Headphones,228.82,1684,Gold,22,2023.0,9.0,20.0,1712,89,20365.0,49.64,20315.3,1758,394,58,336
195,5,Lawsontown,18,Sea,31,Kristine,Electronics,Headphones,228.82,1730,Bronze,22,2023.0,9.0,20.0,1758,26,5949.32,58.66,5890.66,1712,126,57,69
196,5,Lawsontown,18,Sea,31,Kristine,Electronics,Headphones,228.82,1730,Bronze,22,2023.0,9.0,20.0,1758,26,5949.32,58.66,5890.66,1758,394,58,336
197,5,Lawsontown,4,Air,22,Cynthia,Electronics,Headphones,872.85,1018,Silver,22,2023.0,9.0,20.0,2415,94,82047.9,243.71,81804.2,2415,426,390,36
198,3,South Emilyview,6,Ground,1,Nathaniel,Electronics,Camera,652.35,3876,Silver,22,2023.0,9.0,20.0,3981,73,47621.6,42.79,47578.8,3981,354,72,282
199,16,Lake Juanland,2,Air,5,Justin,Electronics,Headphones,660.05,3963,Bronze,22,2023.0,9.0,20.0,4070,83,54784.1,21.04,54763.1,4070,374,50,324
200,16,Lake Juanland,2,Air,5,Justin,Electronics,Headphones,660.05,3963,Bronze,22,2023.0,9.0,20.0,4070,83,54784.1,21.04,54763.1,4859,249,99,150
201,10,Alexandrachester,1,Ground,36,Fred,Books,Academic,951.53,4318,Bronze,22,2023.0,9.0,20.0,4448,81,77073.9,178.61,76895.3,4448,165,116,49
202,1,Irwinhaven,4,Air,5,Justin,Electronics,Headphones,660.05,4713,Gold,22,2023.0,9.0,20.0,4859,18,11880.9,87.16,11793.7,4070,374,50,324
203,1,Irwinhaven,4,Air,5,Justin,Electronics,Headphones,660.05,4713,Gold,22,2023.0,9.0,20.0,4859,18,11880.9,87.16,11793.7,4859,249,99,150
204,2,Calderonchester,11,Sea,18,Fred,InvalidCategory,Academic,951.53,23,Gold,23,2023.0,5.0,17.0,23,8,7612.24,163.58,7448.66,23,321,104,217
205,9,Antonioshire,10,Sea,22,Cynthia,Electronics,Headphones,872.85,470,Gold,23,2023.0,5.0,17.0,472,65,56735.2,63.42,56671.8,472,324,307,17
206,5,Lawsontown,11,Sea,23,Marvin,Clothing,Shirt,995.13,1070,Silver,23,2023.0,5.0,17.0,1083,9,8956.17,105.4,8850.77,1083,101,86,15
207,14,Dustinmouth,10,Sea,20,Angela,Toys,Action Figures,386.57,1340,Gold,23,2023.0,5.0,17.0,1362,45,17395.7,28.96,17366.7,1362,215,158,57
208,14,Dustinmouth,10,Sea,20,Angela,Toys,Action Figures,386.57,1340,Gold,23,2023.0,5.0,17.0,1362,45,17395.7,28.96,17366.7,4761,405,346,59
209,3,South Emilyview,13,Ground,19,Wanda,Toys,Educational,268.61,2874,Gold,23,2023.0,5.0,17.0,2932,8,2148.88,70.94,2077.94,2932,329,123,206
210,3,South Emilyview,13,Ground,19,Wanda,Toys,Educational,268.61,2874,Gold,23,2023.0,5.0,17.0,2932,8,2148.88,70.94,2077.94,3057,288,265,23
211,19,Popeport,1,Ground,19,Wanda,Toys,Educational,268.61,2994,Bronze,23,2023.0,5.0,17.0,3057,48,12893.3,48.39,12844.9,2932,329,123,206
212,19,Popeport,1,Ground,19,Wanda,Toys,Educational,268.61,2994,Bronze,23,2023.0,5.0,17.0,3057,48,12893.3,48.39,12844.9,3057,288,265,23
213,17,West Johnbury,7,Ground,24,Katie,Books,Non-fiction,642.11,3513,Bronze,23,2023.0,5.0,17.0,3602,10,6421.1,126.67,6294.43,3602,266,57,209
214,9,Antonioshire,11,Sea,36,Fred,Books,Academic,951.53,3705,Bronze,23,2023.0,5.0,17.0,3806,7,6660.71,61.91,6598.8,3806,102,22,80
215,11,Dennischester,4,Air,20,Angela,Toys,Action Figures,386.57,4618,Gold,23,2023.0,5.0,17.0,4761,31,11983.7,25.99,11957.7,1362,215,158,57
216,11,Dennischester,4,Air,20,Angela,Toys,Action Figures,386.57,4618,Gold,23,2023.0,5.0,17.0,4761,31,11983.7,25.99,11957.7,4761,405,346,59
217,14,Dustinmouth,1,Ground,8,NonExistentProduct,Home & Garden,Decor,364.01,24,Silver,24,2022.0,4.0,19.0,24,48,17472.5,106.46,17366.0,24,210,10,200
218,8,Seanfort,16,Air,14,Shawn,Electronics,Headphones,461.09,465,Silver,24,2022.0,4.0,19.0,467,1,461.09,61.25,399.84,467,160,115,45
219,8,Seanfort,10,Sea,17,Elizabeth,Clothing,Shirt,840.19,636,Gold,24,2022.0,4.0,19.0,639,89,74776.9,192.65,74584.3,639,384,357,27
220,16,Lake Juanland,15,Air,30,Tammy,Home & Garden,Furniture,431.82,3445,Bronze,24,2022.0,4.0,19.0,3529,36,15545.5,91.64,15453.9,3529,478,145,333
221,4,West Denise,14,Ground,29,NonExistentProduct,Clothing,Shirt,995.13,3913,Gold,24,2022.0,4.0,19.0,4018,32,31844.2,241.02,31603.1,4018,262,224,38
222,13,West Lindafurt,5,Sea,15,Anthony,Books,Academic,693.39,4086,Gold,24,2022.0,4.0,19.0,4199,25,17334.8,164.0,17170.8,4199,260,8,252
223,12,Herreraland,18,Sea,21,NonExistentProduct,Books,Academic,951.53,4166,Gold,24,2022.0,4.0,19.0,4286,70,66607.1,88.83,66518.3,4286,227,164,63
224,14,Dustinmouth,14,Ground,5,Justin,Electronics,Headphones,660.05,4502,Silver,24,2022.0,4.0,19.0,4640,16,10560.8,131.41,10429.4,4640,409,31,378
225,7,West Scott,12,Ground,19,Wanda,Toys,Educational,268.61,25,Silver,25,2022.0,3.0,11.0,25,74,19877.1,58.58,19818.6,25,457,181,276
226,16,Lake Juanland,1,Ground,22,Cynthia,Electronics,Headphones,872.85,524,Silver,25,2022.0,3.0,11.0,526,46,40151.1,248.18,39902.9,526,439,430,9
227,2,Calderonchester,5,Sea,11,Jamie,Books,Fiction,930.3,1772,Gold,25,2022.0,3.0,11.0,1801,37,34421.1,217.4,34203.7,1801,341,2,339
228,17,West Johnbury,7,Ground,32,NonExistentProduct,Books,Non-fiction,642.11,2323,Silver,25,2022.0,3.0,11.0,2363,31,19905.4,65.48,19839.9,2363,179,143,36
229,18,South Lindatown,2,Air,9,Martha,Books,Fiction,433.1,2666,Silver,25,2022.0,3.0,11.0,2718,62,26852.2,124.96,26727.2,2718,430,290,140
230,9,Antonioshire,1,Ground,5,Justin,Electronics,Headphones,660.05,2765,Gold,25,2022.0,3.0,11.0,2822,57,37622.9,154.28,37468.6,2822,427,397,30
231,7,West Scott,6,Ground,30,Tammy,Home & Garden,Furniture,431.82,3725,Bronze,25,2022.0,3.0,11.0,3826,73,31522.9,52.27,31470.6,3826,281,44,237
232,15,Lake Candiceton,7,Ground,1,Nathaniel,Electronics,Camera,652.35,4009,Silver,25,2022.0,3.0,11.0,4117,17,11090.0,102.53,10987.4,4117,264,76,188
233,13,West Lindafurt,18,Sea,35,Michael,Toys,Dolls,46.23,4743,Gold,25,2022.0,3.0,11.0,4890,74,3421.02,0.17,3420.85,4890,150,126,24
234,11,Dennischester,5,Sea,4,Amy,Home & Garden,Decor,364.01,26,Gold,26,2023.0,3.0,15.0,26,58,21112.6,33.66,21078.9,26,253,65,188
235,20,Leslieville,2,Air,13,Robert,Electronics,Mobile,847.43,1803,Gold,26,2023.0,3.0,15.0,1834,20,16948.6,133.88,16814.7,1834,291,172,119
236,3,South Emilyview,11,Sea,5,Justin,Electronics,Headphones,660.05,3364,Bronze,26,2023.0,3.0,15.0,3443,92,60724.6,192.2,60532.4,3443,54,27,27
237,2,Calderonchester,15,Air,15,Anthony,Books,Academic,693.39,4123,Bronze,26,2023.0,3.0,15.0,4240,60,41603.4,60.33,41543.1,4240,216,132,84
238,2,Calderonchester,15,Air,15,Anthony,Books,Academic,693.39,4123,Bronze,26,2023.0,3.0,15.0,4240,60,41603.4,60.33,41543.1,4632,443,442,1
239,11,Dennischester,4,Air,15,Anthony,Books,Academic,693.39,4494,Silver,26,2023.0,3.0,15.0,4632,92,63791.9,157.96,63633.9,4240,216,132,84
240,11,Dennischester,4,Air,15,Anthony,Books,Academic,693.39,4494,Silver,26,2023.0,3.0,15.0,4632,92,63791.9,157.96,63633.9,4632,443,442,1
241,20,Leslieville,12,Ground,17,Elizabeth,Clothing,Shirt,840.19,4557,Bronze,26,2023.0,3.0,15.0,4698,34,28566.5,189.1,28377.4,4698,334,138,196
242,6,Port Sarahview,13,Ground,19,Wanda,Toys,Educational,268.61,27,Bronze,27,2022.0,7.0,20.0,27,77,20683.0,26.29,20656.7,27,409,46,363
243,1,Irwinhaven,8,Air,34,Jamie,InvalidCategory,Fiction,930.3,4563,Gold,27,2022.0,7.0,20.0,4704,57,53027.1,20.05,53007.1,4704,105,60,45
244,15,Lake Candiceton,13,Ground,20,Angela,Toys,Action Figures,386.57,28,Silver,28,2023.0,7.0,3.0,28,67,25900.2,84.23,25816.0,28,486,26,460
245,11,Dennischester,6,Ground,22,Cynthia,Electronics,Headphones,872.85,183,Gold,28,2023.0,7.0,3.0,184,89,77683.6,54.29,77629.4,184,267,157,110
246,19,Popeport,7,Ground,19,Wanda,Toys,Educational,268.61,1176,Silver,28,2023.0,7.0,3.0,1192,99,26592.4,24.45,26567.9,1192,247,187,60
247,15,Lake Candiceton,16,Air,13,Robert,Electronics,Mobile,847.43,2407,Bronze,28,2023.0,7.0,3.0,2451,39,33049.8,248.03,32801.7,2451,70,17,53
248,3,South Emilyview,4,Air,48,NonExistentProduct,Home & Garden,Furniture,431.82,2544,Gold,28,2023.0,7.0,3.0,2592,30,12954.6,24.66,12929.9,2592,228,28,200
249,18,South Lindatown,4,Air,36,Fred,Books,Academic,951.53,2648,Bronze,28,2023.0,7.0,3.0,2700,10,9515.3,177.7,9337.6,2700,205,165,40
250,8,Seanfort,18,Sea,14,Shawn,Electronics,Headphones,461.09,2732,Bronze,28,2023.0,7.0,3.0,2789,36,16599.2,67.31,16531.9,2789,239,92,147
251,13,West Lindafurt,17,Air,21,NonExistentProduct,Books,Academic,951.53,3253,Bronze,28,2023.0,7.0,3.0,3327,46,31895.9,116.6,31779.3,3327,395,229,166
252,17,West Johnbury,13,Ground,15,Anthony,Books,Academic,693.39,3708,Bronze,28,2023.0,7.0,3.0,3809,38,26348.8,201.64,26147.2,3809,184,16,168
253,8,Seanfort,15,Air,22,Cynthia,Electronics,Headphones,872.85,30,Bronze,29,2023.0,4.0,5.0,30,24,20948.4,136.32,20812.1,30,100,40,60
254,10,Alexandrachester,6,Ground,18,Fred,InvalidCategory,Academic,951.53,1364,Bronze,29,2023.0,4.0,5.0,1388,16,15224.5,181.8,15042.7,1388,453,109,344
255,3,South Emilyview,6,Ground,41,NonExistentProduct,Electronics,Headphones,660.05,2873,Gold,29,2023.0,4.0,5.0,2931,66,15102.1,32.56,15069.6,2931,440,358,82
256,2,Calderonchester,14,Ground,13,Robert,Electronics,Mobile,847.43,3555,Silver,29,2023.0,4.0,5.0,3647,16,13558.9,226.84,13332.0,3647,119,60,59
257,10,Alexandrachester,4,Air,17,Elizabeth,Clothing,Shirt,840.19,4392,Bronze,29,2023.0,4.0,5.0,4524,75,63014.2,8.53,63005.7,4524,261,77,184
258,5,Lawsontown,14,Ground,1,Nathaniel,Electronics,Camera,652.35,4607,Gold,29,2023.0,4.0,5.0,4750,11,7175.85,184.61,6991.24,4750,258,25,233
259,16,Lake Juanland,4,Air,14,Shawn,Electronics,Headphones,461.09,31,Silver,30,2022.0,1.0,12.0,31,28,12910.5,51.68,12858.8,31,327,170,157
260,19,Popeport,7,Ground,22,Cynthia,Electronics,Headphones,872.85,223,Gold,30,2022.0,1.0,12.0,224,53,46261.1,4.94,46256.1,224,356,55,301
261,6,Port Sarahview,11,Sea,47,Justin,InvalidCategory,Headphones,660.05,1501,Silver,30,2022.0,1.0,12.0,1527,93,61384.6,129.02,61255.6,1527,322,187,135
262,4,West Denise,2,Air,33,Shawn,InvalidCategory,Headphones,461.09,1591,Silver,30,2022.0,1.0,12.0,1617,66,30431.9,12.62,30419.3,1617,327,6,321
263,9,Antonioshire,15,Air,13,Robert,Electronics,Mobile,847.43,2417,Bronze,30,2022.0,1.0,12.0,2461,16,13558.9,221.77,13337.1,2461,81,9,72
264,11,Dennischester,1,Ground,23,Marvin,Clothing,Shirt,995.13,2429,Silver,30,2022.0,1.0,12.0,2473,92,91552.0,35.4,91516.6,2473,132,71,61
265,5,Lawsontown,11,Sea,4,Amy,Home & Garden,Decor,364.01,2885,Gold,30,2022.0,1.0,12.0,2943,8,2912.08,67.09,2844.99,2943,412,156,256
266,5,Lawsontown,8,Air,23,Marvin,Clothing,Shirt,995.13,32,Bronze,31,2022.0,1.0,22.0,32,86,85581.2,227.78,85353.4,32,427,169,258
267,15,Lake Candiceton,10,Sea,14,Shawn,Electronics,Headphones,461.09,130,Gold,31,2022.0,1.0,22.0,239,75,34581.8,48.75,34533.0,239,115,85,30
268,3,South Emilyview,1,Ground,17,Elizabeth,Clothing,Shirt,840.19,1122,Bronze,31,2022.0,1.0,22.0,1137,49,41169.3,121.3,41048.0,1137,147,77,70
269,8,Seanfort,6,Ground,5,Justin,Electronics,Headphones,660.05,1487,Silver,31,2022.0,1.0,22.0,1511,100,66005.0,15.0,65990.0,1511,483,450,33
270,8,Seanfort,6,Ground,5,Justin,Electronics,Headphones,660.05,1487,Silver,31,2022.0,1.0,22.0,1511,100,66005.0,15.0,65990.0,3135,168,46,122
271,6,Port Sarahview,15,Air,36,Fred,Books,Academic,951.53,2559,Bronze,31,2022.0,1.0,22.0,2607,25,23788.2,188.97,23599.3,2607,82,78,4
272,10,Alexandrachester,13,Ground,5,Justin,Electronics,Headphones,660.05,3069,Bronze,31,2022.0,1.0,22.0,3135,49,32342.4,57.28,32285.2,1511,483,450,33
273,10,Alexandrachester,13,Ground,5,Justin,Electronics,Headphones,660.05,3069,Bronze,31,2022.0,1.0,22.0,3135,49,32342.4,57.28,32285.2,3135,168,46,122
274,8,Seanfort,13,Ground,39,Shannon,InvalidCategory,Gardening Tools,68.01,4111,Bronze,31,2022.0,1.0,22.0,4227,36,2448.36,10.92,2437.44,4227,417,84,333
275,20,Leslieville,8,Air,13,Robert,Electronics,Mobile,847.43,4125,Gold,31,2022.0,1.0,22.0,4242,63,53388.1,203.06,53185.0,4242,432,412,20
276,15,Lake Candiceton,11,Sea,24,Katie,Books,Non-fiction,642.11,33,Bronze,32,2022.0,11.0,22.0,33,85,54579.4,23.36,54556.0,33,58,38,20
277,9,Antonioshire,2,Air,14,Shawn,Electronics,Headphones,461.09,156,Gold,32,2022.0,11.0,22.0,156,81,37348.3,114.7,37233.6,156,291,153,138
278,3,South Emilyview,17,Air,54,NonExistentProduct,InvalidCategory,Non-fiction,642.11,486,Silver,32,2022.0,11.0,22.0,488,91,58432.0,61.29,58370.7,488,468,418,50
279,13,West Lindafurt,11,Sea,19,Wanda,Toys,Educational,268.61,822,Bronze,32,2022.0,11.0,22.0,829,68,18265.5,50.15,18215.3,829,218,25,193
280,15,Lake Candiceton,7,Ground,13,Robert,Electronics,Mobile,847.43,1118,Bronze,32,2022.0,11.0,22.0,1133,73,61862.4,119.88,61742.5,1133,51,17,34
281,15,Lake Candiceton,7,Ground,13,Robert,Electronics,Mobile,847.43,1118,Bronze,32,2022.0,11.0,22.0,1133,73,61862.4,119.88,61742.5,1295,159,29,130
282,3,South Emilyview,17,Air,13,Robert,Electronics,Mobile,847.43,1275,Bronze,32,2022.0,11.0,22.0,1295,100,84743.0,76.37,84666.6,1133,51,17,34
283,3,South Emilyview,17,Air,13,Robert,Electronics,Mobile,847.43,1275,Bronze,32,2022.0,11.0,22.0,1295,100,84743.0,76.37,84666.6,1295,159,29,130
284,3,South Emilyview,6,Ground,22,Cynthia,Electronics,Headphones,872.85,2189,Bronze,32,2022.0,11.0,22.0,2226,74,64590.9,134.4,64456.5,2226,340,297,43
285,8,Seanfort,6,Ground,11,Jamie,Books,Fiction,930.3,4376,Bronze,32,2022.0,11.0,22.0,4508,100,93030.0,32.34,92997.7,4508,119,82,37
286,14,Dustinmouth,17,Air,7,Shannon,Home & Garden,Gardening Tools,68.01,4582,Gold,32,2022.0,11.0,22.0,4723,9,612.09,5.64,606.45,4723,403,272,131
287,4,West Denise,5,Sea,31,Kristine,Electronics,Headphones,228.82,4809,Bronze,32,2022.0,11.0,22.0,4962,36,8237.52,16.88,8220.64,4962,157,43,114
288,7,West Scott,16,Air,4,Amy,Home & Garden,Decor,364.01,34,Silver,33,2022.0,3.0,25.0,34,13,4732.13,42.55,4689.58,34,349,161,188
289,7,West Scott,16,Air,4,Amy,Home & Garden,Decor,364.01,34,Silver,33,2022.0,3.0,25.0,34,13,4732.13,42.55,4689.58,3474,359,16,343
290,1,Irwinhaven,13,Ground,30,Tammy,Home & Garden,Furniture,431.82,860,Bronze,33,2022.0,3.0,25.0,867,60,25909.2,72.01,25837.2,867,290,55,235
291,12,Herreraland,3,Sea,20,Angela,Toys,Action Figures,386.57,2475,Bronze,33,2022.0,3.0,25.0,2521,4,1546.28,60.0,1486.28,2521,211,72,139
292,14,Dustinmouth,13,Ground,7,Shannon,Home & Garden,Gardening Tools,68.01,2855,Silver,33,2022.0,3.0,25.0,2913,30,2040.3,14.11,2026.19,2913,455,130,325
293,3,South Emilyview,15,Air,4,Amy,Home & Garden,Decor,364.01,3391,Gold,33,2022.0,3.0,25.0,3474,6,2184.06,21.85,2162.21,34,349,161,188
294,3,South Emilyview,15,Air,4,Amy,Home & Garden,Decor,364.01,3391,Gold,33,2022.0,3.0,25.0,3474,6,2184.06,21.85,2162.21,3474,359,16,343
295,12,Herreraland,14,Ground,23,Marvin,Clothing,Shirt,995.13,3902,Bronze,33,2022.0,3.0,25.0,4007,47,46771.1,159.89,46611.2,4007,291,254,37
296,9,Antonioshire,8,Air,25,Martha,InvalidCategory,Fiction,433.1,35,Silver,34,2022.0,10.0,4.0,35,37,16024.7,93.32,15931.4,35,225,192,33
297,7,West Scott,16,Air,30,Tammy,Home & Garden,Furniture,431.82,322,Gold,34,2022.0,10.0,4.0,324,75,32386.5,19.13,32367.4,324,416,390,26
298,19,Popeport,13,Ground,31,Kristine,Electronics,Headphones,228.82,502,Silver,34,2022.0,10.0,4.0,504,40,9152.8,58.15,9094.65,504,402,11,391
299,16,Lake Juanland,4,Air,27,Tammy,InvalidCategory,Furniture,431.82,894,Gold,34,2022.0,10.0,4.0,902,28,12091.0,110.97,11980.0,902,374,23,351
300,8,Seanfort,12,Ground,1,Nathaniel,Electronics,Camera,652.35,1434,Silver,34,2022.0,10.0,4.0,1458,37,24136.9,192.81,23944.1,1458,454,243,211
301,8,Seanfort,12,Ground,1,Nathaniel,Electronics,Camera,652.35,1434,Silver,34,2022.0,10.0,4.0,1458,37,24136.9,192.81,23944.1,4480,168,123,45
302,11,Dennischester,12,Ground,19,Wanda,Toys,Educational,268.61,2950,Gold,34,2022.0,10.0,4.0,3011,63,16922.4,45.4,16877.0,3011,60,50,10
303,14,Dustinmouth,7,Ground,60,NonExistentProduct,InvalidCategory,Shirt,840.19,3717,Bronze,34,2022.0,10.0,4.0,3818,53,44530.1,220.63,44309.4,3818,111,73,38
304,7,West Scott,15,Air,36,Fred,Books,Academic,951.53,3914,Bronze,34,2022.0,10.0,4.0,4020,100,95153.0,242.9,94910.1,4020,89,26,63
305,7,West Scott,15,Air,36,Fred,Books,Academic,951.53,3914,Bronze,34,2022.0,10.0,4.0,4020,100,95153.0,242.9,94910.1,4869,466,326,140
306,10,Alexandrachester,10,Sea,13,Robert,Electronics,Mobile,847.43,4254,Bronze,34,2022.0,10.0,4.0,4379,18,15253.7,167.11,15086.6,4379,118,22,96
307,5,Lawsontown,16,Air,1,Nathaniel,Electronics,Camera,652.35,4349,Bronze,34,2022.0,10.0,4.0,4480,61,39793.4,85.6,39707.8,1458,454,243,211
308,5,Lawsontown,16,Air,1,Nathaniel,Electronics,Camera,652.35,4349,Bronze,34,2022.0,10.0,4.0,4480,61,39793.4,85.6,39707.8,4480,168,123,45
309,18,South Lindatown,4,Air,36,Fred,Books,Academic,951.53,4723,Gold,34,2022.0,10.0,4.0,4869,10,9515.3,237.04,9278.26,4020,89,26,63
310,18,South Lindatown,4,Air,36,Fred,Books,Academic,951.53,4723,Gold,34,2022.0,10.0,4.0,4869,10,9515.3,237.04,9278.26,4869,466,326,140
311,9,Antonioshire,7,Ground,12,NonExistentProduct,Books,Fiction,433.1,36,Gold,35,,,,36,38,16457.8,8.02,16449.8,36,312,194,118
312,11,Dennischester,10,Sea,36,Fred,Books,Academic,951.53,1479,Bronze,35,,,,1503,44,41867.3,94.88,41772.4,1503,89,89,0
313,5,Lawsontown,13,Ground,20,Angela,Toys,Action Figures,386.57,1873,Silver,35,,,,1904,20,7731.4,64.22,7667.18,1904,271,175,96
314,17,West Johnbury,16,Air,16,Pamela,Electronics,Headphones,651.11,37,Gold,36,2023.0,1.0,28.0,37,44,28648.8,68.57,28580.3,37,160,157,3
315,9,Antonioshire,18,Sea,1,Nathaniel,Electronics,Camera,652.35,1276,Bronze,36,2023.0,1.0,28.0,1296,87,56754.4,20.38,56734.1,1296,137,28,109
